OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice
REC-597706,9077,Speculoos,Generic,Unknown,"France, Guadeloupe, Italy, Spain, en:morocco",2024-12-02,18.18
REC-685903,8681,Petits boudoirs - Biscuit aux nourrissons,"Babybio, Vitagermine",120 g,France,2024-12-14,8.95
REC-769923,11560,Barres céréales Goût Chocolat au lait - Banane,"Carrefour, Produits Blancs",150,"France,Maroc, Italie, Espagne",2024-02-11,6.31
REC-902446,11282,Chocolate 52% especial postres,Generic,200 g,"France,Italie,Espagne",2024-07-22,24.93
REC-879088,11280,La galette bretonne pur beurre,"Marque Repère, P'tit Déli",125 g,France,2025-05-31,20.2
REC-334114,14276,Cacahuètes - Grillées & Salées,"Marque Repère, Tokapi",250 g,France,2025-01-28,17.34
REC-379510,8366,Madeleines aux oeufs frais,"Marque Repère,P'tit Déli",500 g,France,2024-08-31,20.57
REC-882102,12717,Barres céréales Fraise,"Bio Village, Marque Repère",125 g,France,2026-01-02,17.01
REC-445782,14560,Pain épice au miel,"Bio Village,Marque Repère",300 g,"France,La Réunion",2024-07-09,14.93
REC-456394,14303,Бисквити Кафе,Sweet plus,160 г,"Bulgaria, Morocco, en:france",2025-09-08,20.92
REC-181359,13011,Lindt Lindor Melkesjokolade Stick,Lindt & Sprüngli,38g,"Australien,Österreich,Frankreich,Marokko,Neuseeland,Schweiz,Vereinigtes Königreich",2024-03-05,19.41
REC-241264,5405,Chipsfrisch gesalzen,funny frisch,175g,"Francia,Alemania,España",2024-04-01,7.49
REC-642279,11345,Butterkeks 30% weniger Zucker,Leibniz,150 g,"Austria,Germany",2025-01-03,15.78
REC-100353,10141,Choco Leibniz,"Leibniz,Bahlsen",125g,"Bélgica,Alemania,Italia,España,Reino Unido",2025-10-10,5.59
REC-115315,11500,BEEF JERKY ORIGINAL,JACK LINK'S,25 g,"Belgium,France,Switzerland,United Kingdom",2025-07-14,16.42
REC-928209,12001,Balisto yoberry,Balisto,"166,5 g","Österreich,Belgien,Frankreich,Deutschland",2024-09-14,14.31
REC-997199,12845,Peanut Pouch,Generic,125g,"France,en:gb,",2024-12-10,6.92
REC-736145,9785,Pastilles menthol-eucalyptus,Fisherman's Friend,75 g (3 x 25 g),France,2025-01-02,12.43
REC-909271,8611,Kettle Chips L / Salt 40g,Kettle,Unknown,"France, Spain, en:united-kingdom",2025-09-17,23.72
REC-737379,13846,Eat Real Hummus Chips Tomato & Basil Flavour 45g,Eat Real,45g,"Czech Republic, France, United Kingdom, en:morocco",2025-10-14,22.36
REC-989411,14672,Limited Edition Black Truffle & Sea Salt,Tyrrell's,150 g,"France,United Kingdom",2025-07-03,16.11
REC-384250,8700,Berry Delight,nákd,35 g,"Czech Republic,France,Netherlands,UK",2025-03-24,11.38
REC-161663,8856,Yoyos Mango Multipack 5 x,Bear,5x20g,"France, en:united-kingdom",2025-05-03,13.16
REC-521919,10674,Sesame Snaps,Sesame Snaps,30 g,"France,United Kingdom,en:united-kingdom",2024-11-20,8.73
REC-734677,9295,Déjeuner REM,"LU, Mondelez, REM",3*255g,France,2024-04-28,13.16
REC-957100,12896,M&M's Peanut,M&M's,"90 g,","Belgium, Poland, Romania, en:hungary",2025-01-12,22.96
REC-638980,8777,Barni ciocolata,Moldiez,30,"France, Romania, en:bulgaria",2024-12-08,23.11
REC-968085,14371,Classic Collection Chocolate Bars,Green & Blacks,Unknown,"France, United States, en:united-kingdom",2024-03-06,16.75
REC-668865,10360,Petit moelleux,LU,140 g,"France,en:Belgique",2024-06-01,16.92
REC-744549,5976,Cote d'or noir truffé,cote d\'or,190 g,"Belgique,France",2024-12-29,15.2
REC-425220,7567,Raffaello gaufrettes enrobées de noix de coco fourrées cube x30- 300g,"Confetteria raffaello, Ferrero",300 g,"Frankreich,Schweiz",2024-12-28,21.52
REC-332734,8122,Mulino bianco abbracci biscuits au cacao et a la creme 350g,Mulino Bianco,350 g,"Belgium, France, Germany, Italy, en:united-kingdom",2025-10-25,20.88
REC-361159,9772,Galleta María Ligera Sin Sal y Sin Azúcares Añadidos,Gullón,600 g (3 x 200 g),"Francia,España",2025-06-18,16.6
REC-412049,8134,Galletas mini caritas con crema de cacao,Generic,329 g,España,2026-01-30,17.06
REC-709917,5716,Protein Bar,Nutrend,Unknown,"France, en:italy",2025-03-21,6.61
REC-860374,6360,Chocolate Chip Soft & Chewy Granola Bar,Kirkland Signature,24 g,"United States, en:united-kingdom",2025-08-23,17.18
REC-400601,5646,original made with sea salt,Generic,Unknown,"United States,World",2024-08-06,13.16
REC-531828,12730,SOFT BAKES Strawberry Filled,belVita,250g,"France, en:united-kingdom",2025-10-28,13.16
REC-456165,8845,Fruit & nut bars protein packed,Eat Natural,3 x 45 g,"France,United Kingdom",2025-07-29,13.16
REC-999038,6740,Choco noisette,Noiseraie,300 g,France,2025-11-03,10.28
REC-555450,10633,Strawberry lunchbox loaves,Soreen,150g,"United Kingdom,United States",2025-10-13,11.93
REC-746318,14460,Prawn Crackers,Tesco,60 g,United Kingdom,2025-04-26,13.16
REC-480642,14880,Protein Arachidi & Cioccolato,"General Mills,Nature Valley",4 x 40 g,Espagne,2025-11-21,11.53
REC-486275,10855,Galleta Choco Negro,Hacendado,"150 g (4 x 37,5 g)","Portugal,España",2024-03-08,3.79
REC-281382,13051,Sesame Snaps® 4 x,Sesame Snaps,120 g,"United Kingdom,en:united-kingdom",2025-02-11,15.44
REC-982558,8943,Simply salted,Butterkist,180g,"España,Reino Unido",2025-09-25,13.16
REC-282934,5125,popcorn,Snack day,300 g,"България,Румъния",2025-08-24,6.86
REC-845560,7454,hanuta Riegel,"Ferrero, Hanuta",34.5g,"Bulgaria, Germany, en:morocco",2025-02-19,9.14
REC-670645,5190,Jengibre,Hacendado,350,España,2024-04-30,4.68
REC-388577,13112,Grain Free Tortilla Chips,Siete,5 oz (142 g),"France, World, en:united-states",2024-04-23,15.58
REC-543669,6893,Hula Hoops Original,"Hula Hoops, KP Snacks",12 x 24g,en:gb,2024-11-09,24.45
REC-666258,5509,"Galactic Brownies With Chocolate Candies, Chocolate Candies",Mr. Brownie,1 brownie,"Frankreich, Spanien, Welt, Germany",2026-01-27,22.36
REC-492857,7396,Ridge Cut Flame Grilled Steak,McCoy's,Unknown,en:gb,2024-08-21,18.17
REC-592930,8252,Lightly Salted Hand Cooked Crinkle Cut Crisis,aldi,Unknown,en:gb,2025-01-10,16.41
REC-800842,9071,Sea Salted Crisps,Asda,Unknown,en:gb,2025-06-30,1.33
REC-321199,5039,Baked squeezed pretzels with tomatoes and herbs,Elephant,70g,"France, Germany, Hungary, en:morocco",2025-06-01,21.8
REC-126461,14406,Multigrain Bites,Snaktastic,Unknown,en:gb,2024-10-24,19.42
REC-412141,13151,Wasa delicate crisp rosemary 190g we,Wasa,190 g,"Belgique,France",2024-11-16,11.49
REC-143872,10856,Gifflar Vanilla,Pågen AB,260g,"France, Sweden, United Kingdom, en:germany",2025-10-07,23.08
REC-678709,11965,Taste the Difference Sea Salt & Suffolk Cider Vinegar Potato Crisps,Sainsbury's,150g,en:United Kingdom,2025-10-28,6.09
REC-145995,12011,Cream crackers,M&S,300g,en:fr,2025-05-18,19.11
REC-991264,10838,Dark 85% cacao,Nestlé,120 g,"Spain, en:morocco",2025-11-27,3.12
REC-436554,9919,Barres de céréales Fruits Rouges,Grainéa,126 g,France,2024-10-05,3.61
REC-996544,13375,Goûters BN au chocolat,BN,2 x 285 g,France,2024-05-06,14.07
REC-783197,13818,Protein Flapjacks: Smooth Lemon,Trek,3 x 50 g,"United Kingdom,Ireland",2025-10-10,11.7
REC-587460,7348,Peanut Snaps,PEANUT SNAPS,3 x 40 g,en:fr,2025-04-21,20.29
REC-111609,5943,Nachos,"Snack Day,Lidl",150 g,España,2024-11-04,12.45
REC-847891,12709,Les Pyrénéens,"Lindt, Lindt & Sprüngli",175 g e,France,2024-12-30,13.16
REC-448171,8938,Delight Bar Cocoa Orange,Alesto,50g,"Austria,Bulgaria,Hungary,Romania",2024-05-27,15.52
REC-905940,13142,Ricola douceur de miel,Generic,50 g,"Brazil  en:france, en:france",2025-07-14,24.46
REC-470578,8436,Parmesan & Garlic Twists,Tesco,Unknown,en:gb,2024-08-05,6.08
REC-458197,7226,Doritos flamin hot,Doritos,Unknown,en:ma,2024-08-18,9.4
REC-784321,13023,NAKD Cacahuète Chocolish - 120g (4x1p),Nakd,Unknown,"en:be, France",2024-05-07,21.95
REC-365158,11522,Maple Pecan Almond,Kind,3×30g,en:gb,2025-12-20,9.62
REC-214249,10522,Pico-Balla,Haribo,160g,Deutschland,2025-01-21,24.44
REC-989140,5646,Baked - 6 Pack,Walkers,132g,United Kingdom,2024-05-20,17.79
REC-535776,7931,Milka,Milka,Unknown,en:ma,2024-09-03,1.31
REC-805703,7375,Chipsfrisch Oriental,Funny-Frisch,150g,Germany,2025-06-25,22.49
REC-908216,8695,Tobigo crousty,Generic,Unknown,en:ma,2024-05-08,23.92
REC-634019,7241,Organic Garden Crisp Veggie cracker,"innofoods organic/biologique, Inno Foods",454g,"Canada, World, en:united-kingdom",2025-06-16,24.51
REC-677507,8542,MiSURA Dolcesenza Biscotti integrali con cereali,Misura,280 g,Italia,2024-03-17,13.16
REC-217723,10807,Chocolate negro 55% cacao con almendras,Hacendado,200 g,"Marruecos,España",2024-11-04,12.06
REC-277449,6397,Nestlé Kitkat Cereal,nestle,330g,Morocco,2025-10-21,3.71
REC-419791,11740,celebrations,Celebrations,600g,"United Kingdom, en:france",2024-04-17,9.64
REC-171743,11624,Mini Cheese Crackers,Organix,Unknown,en:United Kingdom,2024-07-25,18.12
REC-819010,9229,intrecci,MULINO BIANCO,Unknown,en:Italy,2025-08-30,13.16
REC-666235,8949,Chips saveur cheddar jalapeno,Bret's,125 g,France,2025-09-28,13.16
REC-570067,11721,Brunch Choc Chip,Cadbury,5 x 28g (140g),"Switzerland,United Kingdom",2025-04-01,4.28
REC-843900,7961,Tartines crac form,Gerblé,250g,France,2026-01-22,8.77
REC-395126,13073,Shortbread Fingers,Walker's,150 g,"Germany,Italy,Switzerland,United States,New Zealand",2024-05-31,22.74
REC-662685,12107,Lightly Salted Crispy Baked Veggie Snacks,Harvest Snaps,3.3oz (94g),"United States, World",2024-03-31,20.85
REC-284912,9354,Muesli Bar Cranberry,Crownfield,200 g (8 Riegel x 25 g),"en:france,en:germany,en:switzerland,en:Belgium",2025-08-12,13.82
REC-621713,9414,Fior di Integrale,Realforno,700 g,italia,2025-06-06,23.6
REC-746426,5127,Petit beurre,Tastino,Unknown,France,2025-10-17,19.39
REC-173059,10918,Weisse Kokos & Flakes,"Bellarom, Fin Carré, Lidl",200 g,"France,Germany,United States",2024-12-21,15.13
REC-396285,7768,Envitas Cacao,Sondey,253 g,"Frankreich, en:ch",2024-12-02,3.46
REC-285949,5853,Waffle Rolls with vanilla flavour filling,"Tastino,Lidl",Unknown,República Checa,2026-01-23,2.5
REC-298711,11802,Halloween popcorn sweet,"Lidl, McEnnedy",250g,"Frankreich, Germany",2024-03-15,23.81
REC-877903,7732,Bonbons menthe et saveur eucalyptus,Feel Free,Unknown,France,2025-10-10,5.42
REC-157093,12802,Pépito Mini Roulés Chocolat,"LU, Pépito",150 g,France,2024-11-06,13.44
REC-988028,11786,Mikado chocolat noir,"Glico, LU, Mikado, Mondelez",90 g,"Belgique,France,Suisse",2024-03-27,11.08
REC-459068,10824,Clafoutis aux cerises,"La Laitière, Nestlé",340 g (4x85g),France,2025-03-25,19.66
REC-501105,10500,Lulu l ourson,LU,300 g,France,2025-01-30,10.42
REC-387063,7982,Tronches de cake - Moelleux Chocolat,St Michel,Unknown,France,2024-08-24,5.05
REC-338073,13445,Barres de céréales à la figue x6,Chabrior,126 g,France,2024-10-10,19.38
REC-210575,11001,Monster Munch goût ketchup,"Intersnack, Vico",85 g,"België,Frankrijk",2024-07-25,12.36
REC-393812,10296,Curly Cacahuète l'Original - Format Party 230 g,Vico,230 g,France,2025-05-16,22.88
REC-314581,13038,Gâche tranchée pur beurre 450g,"U, U Saveurs",450 g,France,2025-01-17,4.54
REC-533494,5855,Tartines craquantes bio au maïs,Le pain des fleurs,"150 g, 2 sachets",France,2024-07-09,9.18
REC-145627,11864,SABLES NOIX DE COCO ET CITRON,"Jardin bio, Léa Nature",150 g,France,2025-11-20,19.67
REC-138210,6638,Chips Brets la craquante,Brets,6 x 25g,France,2025-05-12,15.04
REC-951202,9236,Cookie avell choc,Carrefour,200 g,"France, en:italy, en:spain",2025-09-29,23.77
REC-184422,13794,Grissini Sésame et Huile d'olive 7%,Generic,125 g,"France, Roumanie",2025-05-10,7.21
REC-219707,5948,6 petits chinois,La Fournée dorée,300 g,France,2025-09-02,2.0
REC-430473,7070,Noir Pérou éclats de menthe,Alter Eco,100 g,France,2025-05-06,2.77
REC-138738,13035,Biscuits petit épeautre sésame,Biocoop,Unknown,"France,Suisse",2025-08-12,23.98
REC-477296,5834,Sablés apéritif cantal aop et pointe de noix de muscade,Michel et Augustin,Unknown,France,2024-05-20,1.26
REC-602146,12407,Chipsfrisch Oriental,funny-frisch,175 g,Germany,2024-10-19,7.98
REC-738296,14481,Gewürz-Spekulatius,Generic,600g,en:Germany,2024-11-10,13.89
REC-499799,5269,Duplo Riegel 10er-Pack,Ferrero,182 g,"Frankreich,Deutschland,Schweiz",2024-08-30,19.62
REC-652939,11997,Kinder Country,Generic,23.5g,"Österreich,Frankreich,Deutschland,Rumänien,Schweiz",2025-05-24,17.98
REC-143506,12311,Custard Creams,Tesco,400 g,"United Kingdom,Ireland",2025-11-28,13.16
REC-240164,13307,Cheddar Twists,Waitrose,125g,United Kingdom,2025-11-18,17.47
REC-392815,11000,Twirl,Cadbury,43g,"France,United Kingdom,United States",2025-08-30,22.57
REC-276178,9475,Sensations Roasted Chicken & Thyme Flavour Potato Crisps,Walkers,150g,"France,United Kingdom",2025-04-02,19.72
REC-824951,8040,Raspberry flavour jelly,Hartley's,135 g e,"Frankreich, Vereinigtes Königreich, Germany",2025-06-04,12.55
REC-591998,6525,Pringles Potatoes chips Ketchup,Pringles,165g,"France, en:morocco",2024-12-19,15.64
REC-247248,7143,Delicious Crunchy Corn,Love Corn,45g,"France, en:united-kingdom",2024-03-26,4.88
REC-792275,7068,Tuc Paprika,"Mondelez International, Tuc",100g,"Франция,Украйна,България",2024-12-25,14.24
REC-660223,13339,Peppermint frisk,Frisk,"5,7 g","Belgium, France, en:italy",2025-01-21,1.54
REC-220421,7675,Brino,"Bifa, fzf 30da",100 g,"Algérie,en:algeria",2025-04-25,22.77
REC-788592,14849,Noir aux Pépites de Café,Villars,100 g,"France,Switzerland",2025-11-28,7.09
REC-517407,5532,FLUTES SESAME 125G - KAMBLY - 125g,Kambly,125 g,France,2024-06-17,18.58
REC-994422,5573,NESTLE DESSERT Praliné,Generic,170 g,France,2025-04-11,22.97
REC-669593,10342,Mini Granola L'Original,"LU, Mondelez International",160 g,France,2025-11-17,13.16
REC-460066,7398,Petit brun extra,"Mondelez, Mondelez International",150 g e,"France,Martinique,La Réunion, en:new-caledonia",2025-07-21,16.32
REC-216006,13706,Assortiment Lindor,"Lindt, Lindt & Sprüngli",337 g e,France,2025-04-02,13.85
REC-166251,14433,Ottimini Integrali,"Divella, Fantasie del Mattino, Ottimini",400 g - 14.11 oz,"Bolivia,Francia,Italia",2025-01-14,13.65
REC-818110,7794,Creme tropical,Gullón,800 g,"Francia,España",2024-04-05,13.16
REC-298053,11287,Breakfast 5 cereales chocolate,Florbú,340g,"Francia,España",2025-11-24,13.16
REC-541805,5134,Pop Corn Doux,Generic,3 X 100 g,"Belgien, Frankreich, Germany",2025-04-17,5.19
REC-465416,14021,Lays 20rs,"PepsiCo,Lay's",55 g,Inde,2025-10-14,6.98
REC-487835,11597,85% cacao noir tanzanie,"Carrefour, Carrefour Selection",Unknown,"France,Italie,Espagne",2024-10-31,12.16
REC-867336,6131,Organic Roasted Seaweed Snack,Kirkland Signature,17 g,"France, en:united-states",2025-11-01,11.07
REC-449478,13283,Harvest Cheddar,Sun Chips,7 oz (198.4 g),"Bolivia,Estados Unidos",2025-09-14,13.16
REC-317372,14172,Extra barre kellogg's,Kellogg's,Unknown,France,2025-03-04,19.31
REC-708196,7002,Financiers aux amandes Bio,Sondey,150 g,France,2025-04-12,23.55
REC-408045,13999,Palomitas saladas,Snack day,3x100g,"Spanien, Germany",2025-08-12,22.68
REC-702831,14480,salt chips,Snack Day,Unknown,"European Union,Romania",2025-10-12,16.85
REC-554812,6814,Chocolate Salted Caramel Flavour Vitamin & Protein Bar,Fulfil,40g,"Spanien, Vereinigtes Königreich, Germany",2025-08-15,22.7
REC-763961,14136,Intenso 80% noir,Trapa,175 g,"Spain, en:morocco",2024-10-22,18.3
REC-729724,10659,Salt & Malt Vinegar Crisps,McCoy's,25g,United Kingdom,2025-06-21,9.77
REC-758474,14045,Magretti,Galbusera,350g,en:Italy,2024-02-09,1.74
REC-695786,5697,750G TIRLIBIBI BOX HARIBO,Haribo,750 g,France,2024-12-09,13.09
REC-477809,14274,Fibra 75% trigo,Generic,185 g,España,2025-08-24,19.35
REC-412522,8736,Schär Curvies BBQ,Schar,170g,"Spain, United Kingdom, en:morocco",2025-06-27,9.19
REC-161920,10904,Kumato,Trader Joe's,255 g,"Jersey, en:united-kingdom",2025-11-18,5.38
REC-779176,6456,Chocolat Noir 85%,"U, U Bio",100 g,France,2024-05-07,5.5
REC-454097,11870,Saltletts Pausen Cracker,Lorenz,100g,Deutschland,2025-03-18,18.73
REC-731434,6580,Tuc au fromage,Tuc,Unknown,en:Romania,2026-01-28,13.16
REC-980366,12570,Sablés céréales graines chia et lin,Bisson,200 g ( 20 x 10 g),France,2024-02-27,10.24
REC-269782,8183,Finn Crisp Snacks,"Finn Crisp,Landmännen",150g,"Germany,Italy,United Kingdom",2024-08-22,15.28
REC-964890,9642,Schoko Reiswaffeln Zartbitter,"Alnatura, Alnatura GmbH, Alnatura Bio",100 g,"Frankreich,Deutschland,Schweiz,Welt",2025-10-27,6.95
REC-223639,12649,Edel Bitter 100%   cacao nibs,VIVANI,80 g,"Frankreich,Deutschland,Schweiz",2025-05-18,4.45
REC-400054,13052,Mature cheddar & red onion hand cooked crisps,Dettol,150g,en:gb,2025-12-27,18.62
REC-163281,13063,Gâche tranchrée bio,la fournée dorée,400g,France,2025-04-05,14.26
REC-891050,6111,Barquillos Avellana,Hacendado,250 g,"Portugal,Spain",2026-01-19,6.72
REC-303621,14397,Schiaccianoci,"Mulino Bianco, barilla, mulino bianco",300 g,Italia,2025-06-17,5.78
REC-880363,11730,XXL Erdnüsse,Alesto,1000g,"Франция,Германия,Швеция,Обединено кралство Великобритания и Северна Ирландия,България",2025-08-18,14.28
REC-208751,10348,Original,"Ruffles,PepsiCo",160 g,"Portugal,España",2025-09-17,13.16
REC-458123,9366,Mini fourrés cœur chocolat,Generic,14x30g - 420g,"France, en:be",2024-07-17,19.83
REC-540614,5620,Chocolate Negro,"fin CARRÉ,Lidl",100 g,"Bulgaria,Croacia,Portugal,Eslovaquia,España",2025-05-02,22.99
REC-659085,10195,Chocolat noir 70% Cacao Sel rose de l'Himalaya,Lindt,100 g,France,2024-03-23,16.54
REC-885652,6890,La Madeleine coeur myrtille,Bonne Maman,300 g,France,2024-12-31,24.78
REC-179889,13249,Madeleines moelleuses,St Michel,250 g,France,2025-12-23,6.15
REC-970041,7560,Linsenwaffeln,Alnatura,100 g,"France,Germany",2025-03-10,13.16
REC-577925,7238,Pain lait bio* far complet x8 280g,Bien,280 g,France,2026-01-22,17.88
REC-229696,11481,Mini Breadsticks,Tesco,Unknown,en:United Kingdom,2024-07-21,22.33
REC-411404,14652,Barre protein graines & fruits rouges,"Carrefour, CarrefourCarrefour Sensation",128 g (4 x 32 g),"France,Italie,Espagne",2025-09-20,2.57
REC-744427,9260,Settembrini mb 300g,"Barilla, Mulino Bianco",300 g,"Italy, en:france",2025-01-02,17.46
REC-132478,11975,Flash,Generic,Unknown,en:ma,2024-03-17,13.34
REC-685006,11334,Noir,Generic,Unknown,"France, Italie, Espagne",2025-11-28,11.29
REC-635067,14627,Filipinos Chocolate Blanco,"Artiach,Filipinos",128 g,"Finlandia,Francia,Marruecos,España",2025-11-22,4.45
REC-385425,11014,High Protein Cookie,Lidl,45 g,"France, Switzerland, en:italy",2025-12-04,13.31
REC-141497,13573,Madeleines Vanille Sorties du Four,Le Ster,Unknown,en:fr,2024-12-18,4.38
REC-754925,8813,Savane max de sensations,Brossard,7 x 30 g,France,2024-09-14,16.76
REC-633137,5262,Crackers,Ritz Crackers,200 g,France,2024-04-01,10.19
REC-175400,5259,Leibniz Butterkeks - Kakao,"Bahlsen, Leibniz",200 g,"Germany, en:romania",2025-04-09,13.16
REC-136094,14252,Lightly Salted Rice Crackers,Asia Specialities,100 g,"United Kingdom,Ireland",2025-10-10,20.97
REC-705087,11327,Fornula,Generic,Unknown,en:morocco,2025-01-08,4.08
REC-133355,11290,"Hazelnut, Pecan & Maple Oat Bar",deliciously ella,50g,en:gb,2024-12-21,6.79
REC-546449,5548,Salt and peppers cashews,Alesto,150 g,en:gb,2025-09-21,16.6
REC-723263,12478,M&M's,"M&M's,Mars inc",600g,France,2025-08-12,2.16
REC-709572,9141,3X100G MAITRE CHOCOLATIER LAIT,Lindt,300 g,France,2024-10-05,13.09
REC-331239,6608,Vollmilchschokolade Erdnüsse,Choco Moment,260 g,France,2025-10-31,11.69
REC-151913,12567,Barre lait et céréales,"Lidl, Mister Choc",Unknown,"Germany, en:france",2025-05-02,15.1
REC-961804,7275,Fourrés cacao,Biocoop,300 g,France,2025-02-24,8.38
REC-686523,6610,Roasted Almond Trail Mix Bar,Deliciously Ella,40g,United Kingdom,2025-02-01,18.69
REC-866328,6942,Choco sensations,Milka,208g et 8 biscuits,France,2025-12-27,12.97
REC-639206,6328,Flips Géant peanut,MCENNEDY American Way,450g,"Румъния,Обединено кралство Великобритания и Северна Ирландия,България",2024-08-21,5.12
REC-435783,10459,Wafer,Sondey,280 g,"Bulgaria, en:romania",2025-06-18,22.39
REC-577736,14336,Jaffa Cakes The Original Twin Pack,McVitie's,20 cakes,en:United Kingdom,2025-08-08,13.16
REC-705069,13777,Sergio,Excelo,250 g,en:Morocco,2025-03-18,8.34
REC-605683,7525,lays,Lay's,97g,en:Morocco,2024-06-12,1.74
REC-866201,6980,Chocolat noir 99%,Biocoop,90 g,France,2024-11-17,13.16
REC-569045,12189,Extra dark chocolate created for bakers,Dr. Oetker,Unknown,en:United Kingdom,2024-08-06,7.59
REC-677003,9197,Biscuits à l’avoine,"Lidl, Sondey",Unknown,France,2025-05-21,13.16
